"ID fiche";"type de suivi";"date sortie";"heure début";"heure fin";"coefficient marée";"heure marée basse";"hauteur basse mer";"période";"libellé campagne";"libellé sortie";"référent sortie";"équipe terrain";"territoire";"code site";"site";"zone";"type protocole";"version protocole";"auteur saisie";"organisme suivi";"couverture nuageuse";"précipitations";"pression atmosphérique";"température";"force du vent";"force du vent en rafale";"direction du vent";"état de la mer";"commentaires"
357453;"Suivi de la fréquentation des pêcheurs";"2018-03-29 00:00:00.0";"11:10";"12:10";88;"11:56";;"Semaine";"mar-18";"2018-03-29-MORL-FRE-001";"Michaël TANGHE";;"Pays de Morlaix";"MORL_08";"Ile Callot";;"Comptage simple";"V2014";"TANGHE";"CPIE pays de Morlaix-Tregor";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;15.0;"5-Bonne brise-29 à 38 km/h-Vagues modérées.";;;;
357455;"Suivi de la fréquentation des pêcheurs";"2018-04-02 00:00:00.0";"14:00";"15:15";100;"14:45";;"Semaine";"avr-18";"2018-04-02-MORL-FRE-001";"Michaël TANGHE";;"Pays de Morlaix";"MORL_08";"Ile Callot";;"Comptage simple";"V2014";"TANGHE";"CPIE pays de Morlaix-Tregor";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;15.0;"1-Très légère brise-1 à 5 km/h-Mer ridée";;;;
357457;"Suivi de la fréquentation des pêcheurs";"2018-04-29 00:00:00.0";"13:10";"13:35";95;"13:04";;"Vacances";"avr-18";"2018-04-29-MORL-FRE-002";"Michaël TANGHE";;"Pays de Morlaix";"MORL_07";"Ilot Sainte Anne";;"Comptage simple";"V2014";"TANGHE";"CPIE pays de Morlaix-Tregor";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;14.0;"6-Vent frais-39 à 49 km/h-Crêtes d'écume blanches.";"7-Grand frais-50 à 61 km/h- Lames déferlantes";;;
357459;"Suivi de la fréquentation des pêcheurs";"2018-05-01 00:00:00.0";"15:00";"15:30";94;"15:20";;"Vacances";"mai-18";"2018-05-01-MORL-FRE-001";"Michaël TANGHE";;"Pays de Morlaix";"MORL_09";"Plouezoch - Barnenez / Ile Sterec";;"Comptage simple";"V2014";"TANGHE";"CPIE pays de Morlaix-Tregor";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;14.0;;;;;
357462;"Suivi de la fréquentation des pêcheurs";"2018-03-30 00:00:00.0";"12:00";"12:30";98;"12:45";;"Semaine";"mar-18";"2018-03-30-LEGD-FRE-001";"Michaël TANGHE";;"Pays de Morlaix";"LEGD_04";"Baie de Goulven";;"Comptage simple";"V2014";"TANGHE";"CPIE pays de Morlaix-Tregor";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;14.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";;;
357466;"Suivi de la fréquentation des pêcheurs";"2018-04-28 00:00:00.0";"12:00";"12:30";91;"12:22";;"Vacances";"avr-18";"2018-04-28-LEGD-FRE-001";"Michaël TANGHE";;"Pays de Morlaix";"LEGD_04";"Baie de Goulven";;"Comptage simple";"V2014";"TANGHE";"CPIE pays de Morlaix-Tregor";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;14.0;"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";;;
357468;"Suivi de la fréquentation des pêcheurs";"2018-05-01 00:00:00.0";"14:00";"14:20";92;"14:16";;"Vacances";"mai-18";"2018-05-01-MORL-FRE-002";"Michaël TANGHE";;"Pays de Morlaix";"MORL_19";"Locquirec - Fond de la baie";;"Comptage simple";"V2014";"TANGHE";"CPIE pays de Morlaix-Tregor";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;15.0;"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";;;;
357470;"Suivi de la fréquentation des pêcheurs";"2018-05-02 00:00:00.0";"14:20";"14:50";86;"14:49";;"Vacances";"mai-18";"2018-05-02-MORL-FRE-005";"Michaël TANGHE";;"Pays de Morlaix";"MORL_07";"Ilot Sainte Anne";;"Comptage simple";"V2014";"TANGHE";"CPIE pays de Morlaix-Tregor";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;16.0;"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"6-Vent frais-39 à 49 km/h-Crêtes d'écume blanches.";;;
357472;"Suivi de la fréquentation des pêcheurs";"2018-05-03 00:00:00.0";"15:00";"15:30";77;"15:20";;"Vacances";"mai-18";"2018-05-03-LEGD-FRE-002";"Michaël TANGHE";;"Pays de Morlaix";"LEGD_04";"Baie de Goulven";;"Comptage simple";"V2014";"TANGHE";"CPIE pays de Morlaix-Tregor";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;15.0;"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";"5-Bonne brise-29 à 38 km/h-Vagues modérées.";;;
357474;"Suivi de la fréquentation des pêcheurs";"2018-05-14 00:00:00.0";"12:10";"12:40";91;"12:28";;"Semaine";"mai-18";"2018-05-14-MORL-FRE-004";"Michaël TANGHE";;"Pays de Morlaix";"MORL_07";"Ilot Sainte Anne";;"Comptage simple";"V2014";"TANGHE";"CPIE pays de Morlaix-Tregor";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;20.0;"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";"5-Bonne brise-29 à 38 km/h-Vagues modérées.";;;
357476;"Suivi de la fréquentation des pêcheurs";"2018-05-15 00:00:00.0";"12:45";"13:10";99;"13:11";;"Semaine";"mai-18";"2018-05-15-LEGD-FRE-001";"Michaël TANGHE";;"Pays de Morlaix";"LEGD_04";"Baie de Goulven";;"Comptage simple";"V2014";"TANGHE";"CPIE pays de Morlaix-Tregor";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;18.0;"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";;;
357510;"Suivi de la fréquentation des pêcheurs";"2018-05-17 00:00:00.0";"14:25";"15:20";100;"14:36";;"Semaine";"mai-18";"2018-05-17-MORL-FRE-002";"Michaël TANGHE";;"Pays de Morlaix";"MORL_08";"Ile Callot";;"Comptage simple";"V2014";"TANGHE";"CPIE pays de Morlaix-Tregor";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;17.0;"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";"5-Bonne brise-29 à 38 km/h-Vagues modérées.";;;
357522;"Suivi de la fréquentation des pêcheurs";"2018-05-18 00:00:00.0";"13:35";"14:40";92;"14:16";;"Semaine";"mai-18";"2018-05-18-MORL-FRE-002";"Michaël TANGHE";;"Pays de Morlaix";"MORL_09";"Plouezoch - Barnenez / Ile Sterec";;"Comptage simple";"V2014";"TANGHE";"CPIE pays de Morlaix-Tregor";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;15.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";;;;
357536;"Suivi de la fréquentation des pêcheurs";"2018-05-18 00:00:00.0";"15:15";"15:35";94;"15:20";;"Semaine";"mai-18";"2018-05-18-MORL-FRE-003";"Michaël TANGHE";;"Pays de Morlaix";"MORL_19";"Locquirec - Fond de la baie";;"Comptage simple";"V2014";"TANGHE";"CPIE pays de Morlaix-Tregor";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;19.0;"5-Bonne brise-29 à 38 km/h-Vagues modérées.";;;;
357543;"Suivi de la fréquentation des pêcheurs";"2018-05-29 00:00:00.0";"13:00";"13:30";84;"13:15";;"Semaine";"mai-18";"2018-05-29-LEGD-FRE-004";"Michaël TANGHE";;"Pays de Morlaix";"LEGD_04";"Baie de Goulven";;"Comptage simple";"V2014";"TANGHE";"CPIE pays de Morlaix-Tregor";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;17.0;"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";;;"Temps brumeux, désagréable"
357546;"Suivi de la fréquentation des pêcheurs";"2018-05-30 00:00:00.0";"13:45";"14:05";83;"13:50";;"Semaine";"mai-18";"2018-05-30-MORL-FRE-002";"Michaël TANGHE";;"Pays de Morlaix";"MORL_19";"Locquirec - Fond de la baie";;"Comptage simple";"V2014";"TANGHE";"CPIE pays de Morlaix-Tregor";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;21.0;"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";;;
357603;"Suivi de la fréquentation des pêcheurs";"2018-06-13 00:00:00.0";"11:30";"12:00";96;"12:45";;"Semaine";"jun-18";"2018-06-13-LEGD-FRE-002";"Michaël TANGHE";;"Pays de Morlaix";"LEGD_04";"Baie de Goulven";;"Comptage simple";"V2014";"TANGHE";"CPIE pays de Morlaix-Tregor";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;18.0;"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";;;;
357623;"Suivi de la fréquentation des pêcheurs";"2018-06-16 00:00:00.0";"14:30";"14:45";98;"15:09";;"Week-end ou Jour Férié";"jun-18";"2018-06-16-MORL-FRE-001";"Michaël TANGHE";;"Pays de Morlaix";"MORL_19";"Locquirec - Fond de la baie";;"Comptage simple";"V2014";"TANGHE";"CPIE pays de Morlaix-Tregor";"25-75% (Nuageux)";"Pluie fine";;21.0;"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";;;;
357632;"Suivi de la fréquentation des pêcheurs";"2018-06-16 00:00:00.0";"15:25";"15:50";98;"15:09";;"Week-end ou Jour Férié";"jun-18";"2018-06-16-MORL-FRE-002";"Michaël TANGHE";;"Pays de Morlaix";"MORL_09";"Plouezoch - Barnenez / Ile Sterec";;"Comptage simple";"V2014";"TANGHE";"CPIE pays de Morlaix-Tregor";"25-75% (Nuageux)";"Pluie fine";;21.0;"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";;;;
357652;"Suivi de la fréquentation des pêcheurs";"2018-06-18 00:00:00.0";"16:15";"16:40";80;"16:48";;"Semaine";"jun-18";"2018-06-18-LEGD-FRE-002";"Michaël TANGHE";;"Pays de Morlaix";"LEGD_04";"Baie de Goulven";;"Comptage simple";"V2014";"TANGHE";"CPIE pays de Morlaix-Tregor";"25-75% (Nuageux)";"Pas de précipitation";;25.0;"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";;;;
357662;"Suivi de la fréquentation des pêcheurs";"2018-06-27 00:00:00.0";"12:35";"13:15";74;"12:51";;"Semaine";"jun-18";"2018-06-27-MORL-FRE-001";"Michaël TANGHE";;"Pays de Morlaix";"MORL_08";"Ile Callot";;"Comptage simple";"V2014";"TANGHE";"CPIE pays de Morlaix-Tregor";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;21.0;"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";;;;
357665;"Suivi de la fréquentation des pêcheurs";"2018-06-29 00:00:00.0";"13:15";"14:00";76;"14:02";;"Semaine";"jun-18";"2018-06-29-MORL-FRE-002";"Michaël TANGHE";;"Pays de Morlaix";"MORL_07";"Ilot Sainte Anne";;"Comptage simple";"V2014";"TANGHE";"CPIE pays de Morlaix-Tregor";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;22.0;"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"6-Vent frais-39 à 49 km/h-Crêtes d'écume blanches.";;;
357673;"Suivi de la fréquentation des pêcheurs";"2018-07-09 00:00:00.0";"09:45";"10:30";53;"09:23";;"Vacances";"jul-18";"2018-07-09-MORL-FRE-004";"Michaël TANGHE";;"Pays de Morlaix";"MORL_08";"Ile Callot";;"Comptage simple";"V2014";"TANGHE";"CPIE pays de Morlaix-Tregor";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;25.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";;;;
357984;"Suivi de la fréquentation des pêcheurs";"2018-07-09 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-09-BERR-FRE-005";;;"Etang de Berre";"BERR_01";"Jaï_Sud";;"Comptage simple";;"AFONSO";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1016.0;26.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";"Sud-Ouest";;
357986;"Suivi de la fréquentation des pêcheurs";"2018-07-09 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-09-BERR-FRE-007";;;"Etang de Berre";"BERR_02";"Jaï_Centre";;"Comptage simple";;"AFONSO";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1016.0;26.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";"Sud-Ouest";;
357988;"Suivi de la fréquentation des pêcheurs";"2018-07-09 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-09-BERR-FRE-008";;;"Etang de Berre";"BERR_03";"Jaï_Nord";;"Comptage simple";;"AFONSO";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1016.0;26.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";"Sud-Ouest";;
357990;"Suivi de la fréquentation des pêcheurs";"2018-07-09 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-09-BERR-FRE-009";;;"Etang de Berre";"BERR_03";"Jaï_Nord";;"Comptage simple";;"AFONSO";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1016.0;26.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";"Sud-Ouest";;
357992;"Suivi de la fréquentation des pêcheurs";"2018-07-09 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-09-BERR-FRE-010";;;"Etang de Berre";"BERR_03";"Jaï_Nord";;"Comptage simple";;"AFONSO";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1016.0;28.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";"Sud-Ouest";;
357994;"Suivi de la fréquentation des pêcheurs";"2018-07-09 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-09-BERR-FRE-011";;;"Etang de Berre";"BERR_03";"Jaï_Nord";;"Comptage simple";;"AFONSO";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1016.0;30.0;"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";"Sud-Ouest";;
357996;"Suivi de la fréquentation des pêcheurs";"2018-07-09 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-09-BERR-FRE-012";;;"Etang de Berre";"BERR_03";"Jaï_Nord";;"Comptage simple";;"AFONSO";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1015.0;31.0;"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"Sud-Ouest";;
357998;"Suivi de la fréquentation des pêcheurs";"2018-07-09 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-09-BERR-FRE-013";;;"Etang de Berre";"BERR_03";"Jaï_Nord";;"Comptage simple";;"AFONSO";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1015.0;33.0;"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";"Sud-Ouest";;
358000;"Suivi de la fréquentation des pêcheurs";"2018-07-09 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-09-BERR-FRE-015";;;"Etang de Berre";"BERR_03";"Jaï_Nord";;"Comptage simple";;"AFONSO";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1014.0;33.0;"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";"Sud-Ouest";;
358001;"Suivi de la fréquentation des pêcheurs";"2018-07-09 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-09-BERR-FRE-014";;;"Etang de Berre";"BERR_03";"Jaï_Nord";;"Comptage simple";;"MAHE";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1014.0;33.0;"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";"Sud-Ouest";;
358004;"Suivi de la fréquentation des pêcheurs";"2018-07-09 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-09-BERR-FRE-016";;;"Etang de Berre";"BERR_03";"Jaï_Nord";;"Comptage simple";;"MAHE";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1013.0;33.0;"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";"Sud-Ouest";;
358006;"Suivi de la fréquentation des pêcheurs";"2018-07-09 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-09-BERR-FRE-017";;;"Etang de Berre";"BERR_03";"Jaï_Nord";;"Comptage simple";;"MAHE";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1013.0;33.0;"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";"Sud-Ouest";;
358008;"Suivi de la fréquentation des pêcheurs";"2018-07-09 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-09-BERR-FRE-018";;;"Etang de Berre";"BERR_03";"Jaï_Nord";;"Comptage simple";;"MAHE";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1013.0;33.0;"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"Ouest";;
358010;"Suivi de la fréquentation des pêcheurs";"2018-07-09 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-09-BERR-FRE-019";;;"Etang de Berre";"BERR_03";"Jaï_Nord";;"Comptage simple";;"MAHE";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1013.0;33.0;"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"Ouest";;
358012;"Suivi de la fréquentation des pêcheurs";"2018-07-09 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-09-BERR-FRE-020";;;"Etang de Berre";"BERR_03";"Jaï_Nord";;"Comptage simple";;"MAHE";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1013.0;33.0;"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"Ouest";;
358014;"Suivi de la fréquentation des pêcheurs";"2018-07-09 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-09-BERR-FRE-021";;;"Etang de Berre";"BERR_03";"Jaï_Nord";;"Comptage simple";;"MAHE";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1013.0;33.0;"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"Ouest";;
358016;"Suivi de la fréquentation des pêcheurs";"2018-07-09 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-09-BERR-FRE-022";;;"Etang de Berre";"BERR_03";"Jaï_Nord";;"Comptage simple";;"MAHE";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1013.0;33.0;"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"Ouest";;
358402;"Suivi de la fréquentation des pêcheurs";"2018-07-10 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-10-BERR-FRE-001";;;"Etang de Berre";"BERR_03";"Jaï_Nord";;"Comptage simple";;"MAHE";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1013.0;32.0;"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"Ouest";;
358404;"Suivi de la fréquentation des pêcheurs";"2018-07-10 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-10-BERR-FRE-003";;;"Etang de Berre";"BERR_02";"Jaï_Centre";;"Comptage simple";;"MAHE";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1012.0;33.0;"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"6-Vent frais-39 à 49 km/h-Crêtes d'écume blanches.";"Ouest";;
358406;"Suivi de la fréquentation des pêcheurs";"2018-07-10 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-10-BERR-FRE-004";;;"Etang de Berre";"BERR_01";"Jaï_Sud";;"Comptage simple";;"MAHE";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1012.0;33.0;"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"6-Vent frais-39 à 49 km/h-Crêtes d'écume blanches.";"Ouest";;
358422;"Suivi de la fréquentation des pêcheurs";"2018-07-10 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-10-BERR-FRE-004";;;"Etang de Berre";"BERR_17";"Varage";;"Comptage simple";;"MAYOT";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1013.0;30.0;"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"Ouest";;
358424;"Suivi de la fréquentation des pêcheurs";"2018-07-10 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-10-BERR-FRE-006";;;"Etang de Berre";"BERR_16";"Ranquet";;"Comptage simple";;"MAYOT";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1012.0;32.0;"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"Ouest";;
358426;"Suivi de la fréquentation des pêcheurs";"2018-07-10 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-10-BERR-FRE-007";;;"Etang de Berre";"BERR_13";"Monteau";;"Comptage simple";;"MAYOT";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1012.0;33.0;"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"6-Vent frais-39 à 49 km/h-Crêtes d'écume blanches.";"Ouest";;
358428;"Suivi de la fréquentation des pêcheurs";"2018-07-11 00:00:00.0";;;;;;"Vacances";"jul-18";"2018-07-11-BERR-FRE-001";;;"Etang de Berre";"BERR_03";"Jaï_Nord";;"Comptage simple";;"AFONSO";"Gestion intégrée, prospective et restauration de l'étang de Berre";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";1012.0;24.0;"6-Vent frais-39 à 49 km/h-Crêtes d'écume blanches.";"8-Coup de vent-62 à 74 km/h-Tourbillons d'écumes à la crête des lames";"Nord-Ouest";;
